ID;Valid;Case;TubeCount;DistanceFactor;TotalMassFlow(kg/s);MassFlowPerTube (kg/s);InnerTubeRadius(m);PressureDrop(Pa);OutletTemperature(K);MeanTubeTemps(K);MaxTubeTemp(K);MinTubeTemp(K);HeatTransferBalance_Inlet/Outlet(W);HeatTransferPerAreaMean(W/m2);HeatTransferPerAreaSTD(W/m2);HeatTransferPerAreaVAR(W/m2);HeatTransferMean(W);HeatTransferSTD(W);HeatTransferVAR(W);TotalHeatTransfer(W);Total Heat Transfer averaged over all Tubes according to correlation Q(T_wall) (kW);HeatTransferPerMassFlow( W / kg/s);TotalHeatFlux by Radition (W);TotalHeatFlux by Conduction (W);HeatFluxRatio (Rad/Total);HeatFluxRatio (Cond/Total);TotalHeatInHotGas(1800K to 800K);;;ResidenceTimeTOTALFlueGas (s/kg);ResidenceTimeFlueGas (s/kg);Total view factor (-);Approximated View Factor Per Tube (-);Average Yield of CO (-);Average Space Time Yield of CO (mol/m3/s);Average Space Time Yield of H2 (mol/m3/s)
618;1;d-rectangle;14;3.465;0.21;0.015;0.04;2.042643424;1264;1147;1240;618;-122278;34303;2420;5857918;10776;760;578115;150869;;718424;144509;6360;95.78%;4.22%;;;;4.761904762;66.66666667;4.786969658;0.341926404;0.54909;8.324;42.172
619;1;d-rectangle;14;3.65;0.21;0.015;0.04;2.344226282;1269;1151;1251;619;-78549;34615;2569;6601913;10874;807;651536;152240;;724952;145928;6311;95.85%;4.15%;;;;4.761904762;66.66666667;4.571126077;0.326509006;0.55624;8.4339;42.398
620;1;d-rectangle;14;4.015;0.21;0.015;0.04;2.088302746;1260;1151;1258;620;-128177;34639;2709;7337520;10882;851;724137;152346;;725457;145533;6813;95.53%;4.47%;;;;4.761904762;66.66666667;4.191466388;0.299390456;0.55656;8.439;42.399
621;1;d-rectangle;14;4.38;0.21;0.015;0.04;2.287100225;1264;1156;1280;621;-83872;35054;2950;8703440;11012;927;858934;154170;;734144;147156;7014;95.45%;4.55%;;;;4.761904762;66.66666667;3.861599974;0.27582857;0.56563;8.5789;42.669
622;1;d-rectangle;14;5.11;0.21;0.015;0.04;2.252131498;1248;1155;1308;622;-153365;34868;3475;12074633;10954;1092;1191629;153352;;730248;144993;8360;94.55%;5.45%;;;;4.761904762;66.66666667;3.325026436;0.237501888;0.5611;8.5102;42.482
623;1;d-rectangle;14;5.84;0.21;0.015;0.04;3.989133127;1251;1154;1346;623;-152457;34659;4264;18183163;10888;1340;1794471;152434;;725876;142069;10365;93.20%;6.80%;;;;4.761904762;66.66666667;2.916106829;0.208293345;0.55457;8.4119;42.194
624;1;d-rectangle;14;6.205;0.21;0.015;0.04;4.758122446;1207;1112;1341;624;-120065;30241;5918;35020814;9500;1859;3455954;133000;;633332;126813;6189;95.35%;4.65%;;;;4.761904762;66.66666667;2.746596179;0.196185441;0.45616;6.9089;38.593
625;1;d-rectangle;14;1.825;0.28;0.02;0.04;2.891295924;1100;978;1021;625;-299933;16460;862;742419;5171;271;73269;72393;;258545;60899;11633;84.12%;16.07%;;;;3.571428571;50;7.600289959;0.542877854;0.16735;2.5197;25.892
626;1;d-rectangle;14;2.19;0.28;0.02;0.04;29.65006972;1100;982;1027;626;-393500;16833;1070;1144936;5288;336;112993;74033;;264403;66667;7340;90.05%;9.91%;;;;3.571428571;50;6.822944361;0.487353169;0.17461;2.6293;26.29
627;1;d-rectangle;14;2.555;0.28;0.02;0.04;7.66120014;1168;1094;1172;627;-118762;28716;2821;7955705;9021;886;785092;126293;;451046;123579;2716;97.85%;2.15%;;;;3.571428571;50;6.141428641;0.438673474;0.42329;6.4014;37.658
628;1;d-rectangle;14;2.92;0.28;0.02;0.04;7.318296317;1171;1103;1188;628;-125415;29634;3055;9332335;9309;960;920942;130329;;465461;126884;3447;97.36%;2.64%;;;;3.571428571;50;5.542667636;0.395904831;0.44401;6.7177;38.424
629;1;d-rectangle;14;3.285;0.28;0.02;0.04;6.949468816;1176;1111;1207;629;-126791;30467;3370;11357476;9571;1059;1120788;133993;;478545;130112;3883;97.10%;2.90%;;;;3.571428571;50;5.022628473;0.358759177;0.46331;7.0126;39.118
630;1;d-rectangle;14;3.465;0.28;0.02;0.04;6.728394083;1179;1115;1217;630;-126840;30899;3503;12271721;9707;1100;1211009;135892;;485327;131728;4167;96.94%;3.07%;;;;3.571428571;50;4.786969658;0.341926404;0.47308;7.1621;39.459
631;1;d-rectangle;14;3.65;0.28;0.02;0.04;6.596911337;1179;1118;1227;631;-119093;31124;3660;13399085;9777;1150;1322260;136882;;488865;132508;4377;96.80%;3.20%;;;;3.571428571;50;4.571126077;0.326509006;0.47827;7.2418;39.633
632;1;d-rectangle;14;4.015;0.28;0.02;0.04;4.163477037;1326;1210;1314;632;-56440;39790;2012;4048297;12500;632;399525;175002;;625006;168069;6932;96.04%;3.96%;;;;3.571428571;50;4.191466388;0.299390456;0.66838;10.161;45.771
633;1;d-rectangle;14;4.38;0.28;0.02;0.04;16.74383456;1100;995;1094;633;-255114;18180;2774;7697292;5711;872;759642;79955;;285555;71688;8274;89.66%;10.35%;;;;3.571428571;50;3.861599974;0.27582857;0.2008;3.0254;27.642
634;1;d-rectangle;14;5.11;0.28;0.02;0.04;7.135276758;1214;1133;1291;634;-155046;32542;4535;20567268;10223;1425;2029637;143116;;511130;135465;7655;94.65%;5.35%;;;;3.571428571;50;3.325026436;0.237501888;0.50968;7.7238;40.664
635;1;d-rectangle;14;5.84;0.28;0.02;0.04;7.527547011;1234;1147;1353;635;-161489;33796;5177;26796376;10617;1626;2644343;148634;;530834;139974;8663;94.17%;5.83%;;;;3.571428571;50;2.916106829;0.208293345;0.53525;8.1174;41.463
636;1;d-rectangle;14;6.205;0.28;0.02;0.04;7.931569674;1257;1140;1372;636;-117553;33000;6034;36409738;10367;1896;3593017;145132;;518328;140309;4826;96.68%;3.33%;;;;3.571428571;50;2.746596179;0.196185441;0.51689;7.8381;40.746
637;1;d-rectangle;14;1.825;0.35;0.025;0.04;12.83325772;1187;1090;1169;637;-110874;28187;2462;6061316;8855;773;598148;123965;;354185;122015;1954;98.43%;1.58%;;;;2.857142857;40;7.600289959;0.542877854;0.41231;6.2338;37.253
638;1;d-rectangle;14;2.19;0.35;0.025;0.04;12.46990319;1182;1103;1179;638;-133628;29627;2514;6320672;9307;790;623742;130298;;372280;127685;2615;97.99%;2.01%;;;;2.857142857;40;6.822944361;0.487353169;0.44413;6.7191;38.456
639;1;d-rectangle;14;2.555;0.35;0.025;0.04;12.13102995;1180;1111;1184;639;-139009;30490;2683;7198589;9578;843;710377;134093;;383124;131223;2873;97.86%;2.14%;;;;2.857142857;40;6.141428641;0.438673474;0.4635;7.0149;39.159
640;1;d-rectangle;14;2.92;0.35;0.025;0.04;11.49619817;1185;1123;1203;640;-138947;31644;2909;8460299;9941;914;834887;139170;;397629;135460;3714;97.33%;2.67%;;;;2.857142857;40;5.542667636;0.395904831;0.49016;7.4221;40.121
641;1;d-rectangle;14;3.285;0.35;0.025;0.04;11.05178869;1190;1133;1223;641;-141637;32620;3156;9962674;10247;992;983145;143459;;409884;139303;4160;97.10%;2.90%;;;;2.857142857;40;5.022628473;0.358759177;0.5122;7.7596;40.878
642;1;d-rectangle;14;3.465;0.35;0.025;0.04;10.67666268;1192;1137;1233;642;-142409;33033;3279;10752702;10377;1030;1061108;145277;;415078;140871;4409;96.97%;3.03%;;;;2.857142857;40;4.786969658;0.341926404;0.52155;7.9031;41.193
643;1;d-rectangle;14;3.65;0.35;0.025;0.04;10.47432568;1195;1141;1243;643;-132098;33380;3357;11270309;10486;1055;1112186;146803;;419436;141912;4893;96.67%;3.33%;;;;2.857142857;40;4.571126077;0.326509006;0.52943;8.0239;41.455
644;1;d-rectangle;14;4.015;0.35;0.025;0.04;10.77337662;1194;1141;1249;644;-144116;33399;3583;12837905;10492;1126;1266881;146887;;419678;140571;6320;95.70%;4.30%;;;;2.857142857;40;4.191466388;0.299390456;0.52987;8.0309;41.452
645;1;d-rectangle;14;4.38;0.35;0.025;0.04;11.47204904;1213;1150;1266;645;-164004;34248;3693;13638712;10759;1160;1345907;150621;;430347;142502;8122;94.61%;5.39%;;;;2.857142857;40;3.861599974;0.27582857;0.54822;8.3126;42.055
646;1;d-rectangle;14;5.11;0.35;0.025;0.04;11.05513567;1237;1158;1308;646;-174416;34904;4216;17773526;10965;1324;1753943;153505;;438586;144905;8606;94.40%;5.61%;;;;2.857142857;40;3.325026436;0.237501888;0.56242;8.5317;42.471
647;1;d-rectangle;14;5.84;0.35;0.025;0.04;11.927237;1259;1176;1377;647;-180811;36377;4767;22725965;11427;1498;2242663;159984;;457097;150488;9499;94.06%;5.94%;;;;2.857142857;40;2.916106829;0.208293345;0.59175;8.9849;43.312
648;1;d-rectangle;14;6.205;0.35;0.025;0.04;13.44788549;1268;1175;1393;648;-149261;36313;5027;25269506;11407;1579;2493667;159703;;456295;152125;7581;95.25%;4.75%;;;;2.857142857;40;2.746596179;0.196185441;0.58997;8.9578;43.241
649;1;d-rectangle;14;1.825;0.42;0.03;0.04;18.62189479;1197;1104;1185;649;-118398;29564;2413;5822465;9287;758;574578;130020;;309572;127803;2221;98.29%;1.71%;;;;2.380952381;33.33333333;7.600289959;0.542877854;0.44394;6.716;38.46
650;1;d-rectangle;14;2.19;0.42;0.03;0.04;17.73514234;1197;1119;1197;650;-146074;31183;2421;5862233;9796;761;578502;137140;;326525;134193;2951;97.85%;2.15%;;;;2.380952381;33.33333333;6.822944361;0.487353169;0.4798;7.2636;39.77
651;1;d-rectangle;14;2.555;0.42;0.03;0.04;17.67191102;1191;1127;1202;651;-146925;31973;2564;6575402;10044;806;648880;140616;;334799;137577;3041;97.84%;2.16%;;;;2.380952381;33.33333333;6.141428641;0.438673474;0.49763;7.536;40.406
652;1;d-rectangle;14;2.92;0.42;0.03;0.04;16.35223705;1201;1142;1217;652;-147313;33502;2693;7249962;10524;846;715447;147338;;350806;143472;3869;97.38%;2.63%;;;;2.380952381;33.33333333;5.542667636;0.395904831;0.5318;8.0592;41.579
653;1;d-rectangle;14;3.285;0.42;0.03;0.04;16.09730725;1203;1150;1234;653;-155773;34261;2931;8588327;10763;921;847521;150677;;358756;146242;4438;97.06%;2.95%;;;;2.380952381;33.33333333;5.022628473;0.358759177;0.54882;8.3206;42.131
654;1;d-rectangle;14;3.465;0.42;0.03;0.04;15.51443357;1204;1155;1246;654;-154783;34680;3065;9395874;10894;963;927212;152522;;363147;147869;4656;96.95%;3.05%;;;;2.380952381;33.33333333;4.786969658;0.341926404;0.5585;8.4693;42.442
655;1;d-rectangle;14;3.65;0.42;0.03;0.04;15.25730472;1211;1161;1258;655;-142763;35261;3071;9428116;11077;965;930394;155075;;369225;149615;5461;96.48%;3.52%;;;;2.380952381;33.33333333;4.571126077;0.326509006;0.57146;8.6683;42.857
656;1;d-rectangle;14;4.015;0.42;0.03;0.04;15.14039663;1207;1162;1264;656;-158010;35336;3314;10980144;11100;1041;1083552;155406;;370015;148428;6981;95.51%;4.49%;;;;2.380952381;33.33333333;4.191466388;0.299390456;0.57303;8.6928;42.893
657;1;d-rectangle;14;4.38;0.42;0.03;0.04;16.14949989;1231;1170;1279;657;-184683;36038;3425;11729748;11321;1076;1157525;158493;;377365;149364;9130;94.24%;5.76%;;;;2.380952381;33.33333333;3.861599974;0.27582857;0.58809;8.9245;43.354
658;1;d-rectangle;14;5.11;0.42;0.03;0.04;15.83948313;1257;1179;1323;658;-192403;36762;3916;15333061;11548;1230;1513111;161675;;384941;152250;9435;94.17%;5.84%;;;;2.380952381;33.33333333;3.325026436;0.237501888;0.60307;9.1565;43.758
659;1;d-rectangle;14;5.84;0.42;0.03;0.04;17.19801206;1281;1198;1396;659;-195274;38299;4456;19857904;12031;1400;1959635;168435;;401036;158155;10283;93.90%;6.10%;;;;2.380952381;33.33333333;2.916106829;0.208293345;0.63334;9.6252;44.584
660;1;d-rectangle;14;6.205;0.42;0.03;0.04;19.40952873;1291;1199;1411;660;-155037;38291;4669;21798014;12029;1467;2151091;168400;;400952;160356;8047;95.22%;4.78%;;;;2.380952381;33.33333333;2.746596179;0.196185441;0.6317;9.6009;44.499
661;1;d-rectangle;14;1.825;0.49;0.035;0.04;25.63705431;1205;1113;1195;661;-128480;30437;2344;5494982;9561;736;542261;133859;;273182;131366;2497;98.14%;1.87%;;;;2.040816327;28.57142857;7.600289959;0.542877854;0.46399;7.022;39.198
662;1;d-rectangle;14;2.19;0.49;0.035;0.04;24.33570152;1206;1129;1208;662;-153599;32114;2323;5394611;10088;730;532356;141235;;288234;138006;3232;97.71%;2.29%;;;;2.040816327;28.57142857;6.822944361;0.487353169;0.501;7.5874;40.53
663;1;d-rectangle;14;2.555;0.49;0.035;0.04;23.94487202;1206;1141;1219;663;-157790;33382;2442;5961458;10486;767;588294;146811;;299614;142814;3999;97.28%;2.72%;;;;2.040816327;28.57142857;6.141428641;0.438673474;0.52946;8.023;41.519
664;1;d-rectangle;14;2.92;0.49;0.035;0.04;22.04701548;1218;1157;1232;664;-148911;34879;2528;6388763;10957;794;630462;153395;;313051;149130;4268;97.22%;2.78%;;;;2.040816327;28.57142857;5.542667636;0.395904831;0.56255;8.5309;42.599
665;1;d-rectangle;14;3.285;0.49;0.035;0.04;21.96963215;1213;1163;1243;665;-168384;35486;2748;7549643;11147;863;745020;156063;;318496;151373;4693;96.99%;3.01%;;;;2.040816327;28.57142857;5.022628473;0.358759177;0.57647;8.7449;43.038
666;1;d-rectangle;14;3.465;0.49;0.035;0.04;21.17092717;1216;1168;1254;666;-160726;35900;2878;8280179;11278;904;817112;157887;;322218;152858;5032;96.81%;3.19%;;;;2.040816327;28.57142857;4.786969658;0.341926404;0.586;8.8914;43.333
667;1;d-rectangle;14;3.65;0.49;0.035;0.04;21.01514691;1218;1175;1267;667;-156445;36505;2882;8308014;11468;905;819859;160547;;327647;154579;5972;96.28%;3.72%;;;;2.040816327;28.57142857;4.571126077;0.326509006;0.5991;9.093;43.734
668;1;d-rectangle;14;4.015;0.49;0.035;0.04;21.04141514;1218;1177;1273;668;-167261;36631;3122;9747371;11507;981;961899;161099;;328774;153375;7728;95.21%;4.80%;;;;2.040816327;28.57142857;4.191466388;0.299390456;0.60175;9.1341;43.801
669;1;d-rectangle;14;4.38;0.49;0.035;0.04;22.01406078;1244;1188;1292;669;-196294;37581;3153;9941320;11806;990;981038;165281;;337307;155056;10226;93.81%;6.19%;;;;2.040816327;28.57142857;3.861599974;0.27582857;0.62177;9.4429;44.39
670;1;d-rectangle;14;5.11;0.49;0.035;0.04;22.01757987;1280;1199;1338;670;-212264;38449;3594;12917297;12078;1129;1274716;169097;;345096;157976;11123;93.42%;6.58%;;;;2.040816327;28.57142857;3.325026436;0.237501888;0.63958;9.7189;44.857
671;1;d-rectangle;14;5.84;0.49;0.035;0.04;22.97038134;1301;1215;1411;671;-209851;39601;4338;18821777;12440;1363;1857387;174162;;355432;162467;11700;93.29%;6.72%;;;;2.040816327;28.57142857;2.916106829;0.208293345;0.66022;10.041;45.328
672;1;d-rectangle;14;6.205;0.49;0.035;0.04;26.53706891;1312;1219;1426;672;-163635;39877;4374;19130480;12527;1374;1887851;175377;;357913;166806;8576;95.11%;4.89%;;;;2.040816327;28.57142857;2.746596179;0.196185441;0.66585;10.128;45.488
673;1;a-line;5;1.013888889;0.025;0.005;0.08;0.052332694;1108;876;942;673;-45583;17042;2459;6047951;9637;1391;1933904;48184;;1927345;46263;1024;96.01%;2.13%;;;;40;200;0.553189575;0.039513541; ;1.0145;18.36
674;1;a-line;5;1.216666667;0.025;0.005;0.08;0.0532416;1102;881;944;674;-51964;18379;1855;3440113;10393;1049;1100037;51964;;2078567;48862;3102;94.03%;5.97%;;;;40;200;0.460039372;0.032859955;0.073581;1.1092;18.957
675;1;a-line;5;1.419444444;0.025;0.005;0.08;0.052812285;1099;883;945;675;-52405;18535;1786;3188845;10481;1010;1019690;52405;;2096190;49268;3137;94.01%;5.99%;;;;40;200;0.395456042;0.02824686;0.074967;1.1301;19.089
676;1;a-line;5;1.622222222;0.025;0.005;0.08;0.052456274;1096;884;946;676;-52683;18636;1811;3278087;10538;1024;1048230;52692;;2107688;49535;3157;94.01%;5.99%;;;;40;200;0.346675175;0.024762513;0.075791;1.1424;19.167
677;1;a-line;5;1.825;0.025;0.005;0.08;0.051955922;1094;884;947;677;-52985;18740;1888;3563279;10597;1067;1139422;52985;;2119417;49829;3156;94.04%;5.96%;;;;40;200;0.308555242;0.02203966;0.076572;1.1542;19.241
678;1;a-line;5;1.925;0.025;0.005;0.08;0.05175616;1093;885;948;678;-53102;18781;1933;3737562;10621;1093;1195152;53103;;2124101;49949;3154;94.06%;5.94%;;;;40;200;0.292462373;0.020890169;0.076879;1.1588;19.27
679;1;a-line;5;2.027777778;0.025;0.005;0.08;0.05146771;1092;885;948;679;-53210;18819;1990;3959421;10642;1125;1266095;53210;;2128410;50059;3152;94.08%;5.92%;;;;40;200;0.277958999;0.019854214;0.077155;1.163;19.296
680;1;a-line;5;2.230555556;0.025;0.005;0.08;0.051056531;1090;886;950;680;-53418;18893;2111;4457828;10684;1194;1425470;53419;;2136746;50269;3150;94.10%;5.90%;;;;40;200;0.252867007;0.018061929;0.077673;1.1708;19.345
681;1;a-line;5;2.433333333;0.025;0.005;0.08;0.050567895;1088;886;951;681;-53602;18958;2254;5081349;10721;1275;1624852;53603;;2144127;50452;3151;94.12%;5.88%;;;;40;200;0.23192202;0.016565859;0.078245;1.1794;19.389
682;1;a-line;5;2.838888889;0.025;0.005;0.08;0.050041067;1084;887;955;682;-53959;19085;2607;6795086;10792;1474;2172849;53960;;2158399;50801;3159;94.15%;5.85%;;;;40;200;0.198959552;0.014211397;0.079448;1.1976;19.472
683;1;a-line;5;3.244444444;0.025;0.005;0.08;0.050735075;1082;888;956;683;-54195;19168;2825;7978767;10839;1597;2551353;54196;;2167853;51023;3173;94.15%;5.85%;;;;40;200;0.174220282;0.012444306;0.080095;1.2073;19.522
684;1;a-line;5;3.447222222;0.025;0.005;0.08;0.052339196;1083;888;953;684;-54123;19143;2703;7306523;10825;1529;2336391;54124;;2164945;50938;3186;94.11%;5.89%;;;;40;200;0.164037488;0.011716963;0.079597;1.1998;19.503
685;1;a-line;5;1.013888889;0.05;0.01;0.08;0.206295223;1134;899;969;685;-44404;20791;2838;8054015;11757;1605;2575367;58785;;1175691;56763;1185;96.56%;2.02%;;;;20;100;0.553189575;0.039513541;0.094216;1.42;20.741
686;1;a-line;5;1.216666667;0.05;0.01;0.08;0.177254365;1129;913;976;686;-66893;23658;1834;3364425;13378;1037;1075835;66889;;1337789;63163;3726;94.43%;5.57%;;;;20;100;0.460039372;0.032859955;0.11428;1.7224;22.42
687;1;a-line;5;1.419444444;0.05;0.01;0.08;0.174977585;1124;915;976;687;-67594;23906;1621;2628288;13518;917;840442;67591;;1351829;63827;3764;94.43%;5.57%;;;;20;100;0.395456042;0.02824686;0.11718;1.7661;22.626
688;1;a-line;5;1.622222222;0.05;0.01;0.08;0.172812012;1120;916;978;688;-67670;24041;1573;2475143;13595;890;791473;67973;;1359458;64189;3784;94.43%;5.57%;;;;20;100;0.346675175;0.024762513;0.11881;1.7908;22.735
689;1;a-line;5;1.825;0.05;0.01;0.08;0.169751971;1117;917;979;689;-68466;24214;1533;2351450;13693;867;751918;68463;;1369264;64674;3789;94.47%;5.53%;;;;20;100;0.308555242;0.02203966;0.12076;1.8203;22.864
690;1;a-line;5;1.925;0.05;0.01;0.08;0.168588049;1116;917;979;690;-68633;24273;1546;2391644;13726;875;764771;68631;;1372616;64844;3787;94.48%;5.52%;;;;20;100;0.292462373;0.020890169;0.12143;1.8303;22.908
691;1;a-line;5;2.027777778;0.05;0.01;0.08;0.167081574;1115;918;980;691;-68781;24326;1577;2488035;13756;892;795593;68781;;1375614;64996;3784;94.50%;5.50%;;;;20;100;0.277958999;0.019854214;0.122;1.839;22.946
692;1;a-line;5;2.230555556;0.05;0.01;0.08;0.164836836;1112;919;981;692;-69070;24428;1661;2757698;13814;939;881823;69068;;1381366;65283;3785;94.52%;5.48%;;;;20;100;0.252867007;0.018061929;0.12308;1.8553;23.017
693;1;a-line;5;2.433333333;0.05;0.01;0.08;0.162114844;1110;919;983;693;-69313;24514;1791;3209446;13862;1013;1026277;69312;;1386231;65522;3790;94.53%;5.47%;;;;20;100;0.23192202;0.016565859;0.12396;1.8686;23.076
694;1;a-line;5;2.838888889;0.05;0.01;0.08;0.158117258;1107;920;986;694;-69756;24671;2174;4727151;13951;1229;1511591;69755;;1395109;65948;3807;94.54%;5.46%;;;;20;100;0.198959552;0.014211397;0.12549;1.8917;23.177
695;1;a-line;5;3.244444444;0.05;0.01;0.08;0.158105073;1105;921;988;695;-69967;24746;2502;6259903;13993;1415;2001715;69966;;1399326;66125;3841;94.51%;5.49%;;;;20;100;0.174220282;0.012444306;0.12615;1.9016;23.221
696;1;a-line;5;3.447222222;0.05;0.01;0.08;0.164293944;1106;921;986;696;-69784;24681;2439;5946822;13957;1379;1901602;69783;;1395667;65912;3871;94.45%;5.55%;;;;20;100;0.164037488;0.011716963;0.1256;1.8934;23.18
697;1;a-line;5;1.013888889;0.075;0.015;0.08;0.47057772;1152;918;991;697;-43779;24202;3059;9359279;13685;1730;2992740;68427;;912362;66327;1368;96.93%;2.00%;;;;13.33333333;66.66666667;0.553189575;0.039513541;0.12108;1.8251;22.858
698;1;a-line;5;1.216666667;0.075;0.015;0.08;0.366135817;1161;941;1005;698;-80777;28567;1933;3737516;16154;1093;1195137;80770;;1076928;76520;4249;94.74%;5.26%;;;;13.33333333;66.66666667;0.460039372;0.032859955;0.16412;2.4753;25.706
699;1;a-line;5;1.419444444;0.075;0.015;0.08;0.359588216;1155;943;1005;699;-81742;28908;1619;2620224;16347;915;837863;81735;;1089802;77452;4283;94.76%;5.24%;;;;13.33333333;66.66666667;0.395456042;0.02824686;0.16823;2.5376;25.974
700;1;a-line;5;1.622222222;0.075;0.015;0.08;0.358047714;1151;944;1007;700;-80945;29061;1502;2256874;16434;850;721678;82169;;1095580;77875;4294;94.77%;5.23%;;;;13.33333333;66.66666667;0.346675175;0.024762513;0.17015;2.5665;26.092
701;1;a-line;5;1.825;0.075;0.015;0.08;0.344806504;1147;946;1007;701;-82935;29328;1340;1795795;16584;758;574237;82921;;1105615;78593;4328;94.78%;5.22%;;;;13.33333333;66.66666667;0.308555242;0.02203966;0.17301;2.6097;26.279
702;1;a-line;5;1.925;0.075;0.015;0.08;0.341982037;1146;946;1008;702;-83154;29408;1311;1718211;16630;741;549429;83149;;1108653;78829;4320;94.80%;5.20%;;;;13.33333333;66.66666667;0.292462373;0.020890169;0.17391;2.6234;26.335
703;1;a-line;5;2.027777778;0.075;0.015;0.08;0.338190391;1145;947;1008;703;-83364;29477;1299;1688498;16669;735;539927;83345;;1111261;79017;4327;94.81%;5.19%;;;;13.33333333;66.66666667;0.277958999;0.019854214;0.17468;2.6351;26.382
704;1;a-line;5;2.230555556;0.075;0.015;0.08;0.332510809;1142;948;1009;704;-83729;29614;1309;1713811;16746;740;548021;83731;;1116408;79411;4320;94.84%;5.16%;;;;13.33333333;66.66666667;0.252867007;0.018061929;0.1762;2.6581;26.475
705;1;a-line;5;2.433333333;0.075;0.015;0.08;0.326051065;1140;948;1011;705;-84055;29727;1389;1929456;16810;785;616978;84051;;1120682;79721;4330;94.85%;5.15%;;;;13.33333333;66.66666667;0.23192202;0.016565859;0.17749;2.6776;26.55
706;1;a-line;5;2.838888889;0.075;0.015;0.08;0.315487287;1136;950;1015;706;-84601;29921;1737;3016326;16919;982;964524;84597;;1127964;80231;4366;94.84%;5.16%;;;;13.33333333;66.66666667;0.198959552;0.014211397;0.18002;2.7159;26.678
707;1;a-line;5;3.244444444;0.075;0.015;0.08;0.314541303;1135;950;1017;707;-84809;29994;2104;4427613;16961;1190;1415808;84805;;1130738;80383;4423;94.78%;5.22%;;;;13.33333333;66.66666667;0.174220282;0.012444306;0.18135;2.7362;26.726
708;1;a-line;5;3.447222222;0.075;0.015;0.08;0.328237498;1136;950;1015;708;-84539;29898;2090;4366208;16907;1182;1396173;84535;;1127132;80060;4475;94.71%;5.29%;;;;13.33333333;66.66666667;0.164037488;0.011716963;0.18035;2.7211;26.665
709;1;a-line;5;1.013888889;0.1;0.02;0.08;0.865677887;1164;935;1008;709;-46091;27163;3149;9917818;15360;1781;3171340;76801;;768014;74544;1508;97.06%;1.96%;;;;10;50;0.553189575;0.039513541;0.1509;2.2758;24.804
710;1;a-line;5;1.216666667;0.1;0.02;0.08;0.616618523;1192;965;1030;710;-93312;32998;2086;4351973;18660;1180;1391621;93298;;932983;88616;4682;94.98%;5.02%;;;;10;50;0.460039372;0.032859955;0.21605;3.2623;28.632
711;1;a-line;5;1.419444444;0.1;0.02;0.08;0.6035709;1186;968;1031;711;-94530;33430;1712;2930029;18904;968;936929;94521;;945208;89812;4709;95.02%;4.98%;;;;10;50;0.395456042;0.02824686;0.22263;3.3622;28.966
712;1;a-line;5;1.622222222;0.1;0.02;0.08;0.598262834;1182;969;1032;712;-92559;33618;1521;2313080;19011;860;739651;95053;;950530;90339;4715;95.04%;4.96%;;;;10;50;0.346675175;0.024762513;0.2254;3.4041;29.107
713;1;a-line;5;1.825;0.1;0.02;0.08;0.573134599;1178;971;1033;713;-96062;33968;1315;1730452;19208;744;553343;96041;;960412;91262;4780;95.02%;4.98%;;;;10;50;0.308555242;0.02203966;0.23021;3.4772;29.351
714;1;a-line;5;1.925;0.1;0.02;0.08;0.568723664;1177;972;1033;714;-96344;34069;1248;1556996;19265;706;497877;96327;;963266;91556;4771;95.05%;4.95%;;;;10;50;0.292462373;0.020890169;0.23159;3.4981;29.421
715;1;a-line;5;2.027777778;0.1;0.02;0.08;0.559261736;1175;972;1034;715;-96602;34163;1199;1437263;19319;678;459590;96593;;965927;91811;4781;95.05%;4.95%;;;;10;50;0.277958999;0.019854214;0.23285;3.5173;29.485
716;1;a-line;5;2.230555556;0.1;0.02;0.08;0.549409108;1173;973;1035;716;-97093;34337;1128;1271368;19417;638;406543;97085;;970854;92304;4781;95.07%;4.92%;;;;10;50;0.252867007;0.018061929;0.23517;3.5524;29.602
